seat_allotment,Phase,constituency_no,constituency_name,district,candidate,party,Votes
SP,6.00,323.00,Gorakhpur Rural,Gorakhpur,BINAY KUMAR PANDEY,others,797.00
SP,6.00,323.00,Gorakhpur Rural,Gorakhpur,SANTOSH KUMAR GUPTA,Independent,652.00
SP,6.00,323.00,Gorakhpur Rural,Gorakhpur,VAKIL KUMAR NISHAD,others,540.00
SP,6.00,323.00,Gorakhpur Rural,Gorakhpur,ISHRAWATI,others,465.00
SP,6.00,323.00,Gorakhpur Rural,Gorakhpur,GULAB CHANDRA YADAV,RLD,434.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,SHEETAL PANDEY,BJP+,72213.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,YASPAL SINGH RAWAT,SP,56836.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,DEVNARAYAN SINGH URF G.M. SINGH,BSP,54143.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,SHIVAJI SINGH,others,15780.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,ASHA NISHAD,others,2024.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,None of the Above,None of the Above,1723.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,INDRESH SINGH YADAV,Independent,1648.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,PRINCE KUMAR SINGH,Independent,1261.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,AMIT RAM TRIPATHI,others,1162.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,ARVIND KUMAR RAI ( ADVOCATE),Independent,1049.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,RAMESH CHANDRA,others,600.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,RAJESH KUMAR,others,553.00
SP,6.00,324.00,Sahajanwa,Gorakhpur,KESRI,others,391.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,SANT PRASAD,BJP+,71492.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,RAJKUMAR,BSP,51413.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,RUPAWATI BELDAR,SP,42085.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,VIDYA SAGAR,others,11289.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,COMMANDO KAMAL KISHOR,INC,4653.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,None of the Above,None of the Above,2085.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,SHYAM CHARAN,Independent,1175.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,RAJESH,others,1112.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,VIRENDRA KUMAR,others,935.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,RAM CHANDRA,others,781.00
FF,6.00,325.00,Khajni (SC),Gorakhpur,KALI CHARAN BELDAR,Independent,778.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,SANGEETA YADAV,BJP+,87863.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,MANUROJAN YADAV,SP,42203.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,JAI PRAKASH,BSP,37478.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,ISHVAR CHAND,others,13048.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,DUDHNATH KEWAT,others,2045.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,AMAR SINGH PASWAN,others,1340.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,RAKESH,Independent,1268.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,None of the Above,None of the Above,1150.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,FAKHRUDDIN ALI,Independent,882.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,ADYA,RLD,846.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,BHOLA PRASAD,others,831.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,SURESH,Independent,757.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,SARVADANAND,others,627.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,DAYA SHANKAR NISHAD,others,611.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,VIRENDRA TIWARI,others,556.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,VIRENDRA VIKRAM SINGH,Independent,539.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,AMIT DUBEY URF CHANDAN,Independent,449.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,RAMKISHUN,others,390.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,RAJAN YADAV URF ARTHI BABA,Independent,383.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,BAIJNATH VERMA,others,259.00
SP,6.00,326.00,Chauri-chaura,Gorakhpur,SURBJIT,Independent,199.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,VIMLESH PASWAN,BJP+,71966.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,DHARMENDRA KUMAR,BSP,49093.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,SHARADA DEVI,SP,44051.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,NANDLAL,others,7892.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,None of the Above,None of the Above,2143.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,RAMDHARI,Independent,1496.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,PUSHPA DEVI,others,798.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,RAM SINGH,others,742.00
SP,6.00,327.00,Bansgaon (SC),Gorakhpur,SAVITRI,others,637.00
SP,6.00,328.00,Chillupar,Gorakhpur,VINAY SHANKAR TIWARI,BSP,78177.00
SP,6.00,328.00,Chillupar,Gorakhpur,RAJESH TRIPATHI,BJP+,74818.00
SP,6.00,328.00,Chillupar,Gorakhpur,RAM BHUAL NISHAD,SP,55422.00
SP,6.00,328.00,Chillupar,Gorakhpur,YOGESH MANI TIWARI,others,3241.00
SP,6.00,328.00,Chillupar,Gorakhpur,None of the Above,None of the Above,2512.00
SP,6.00,328.00,Chillupar,Gorakhpur,POONAM GUPTA,Independent,1418.00
SP,6.00,328.00,Chillupar,Gorakhpur,GANESH SHANKAR SINGH SAINTHWAR,others,1276.00
SP,6.00,328.00,Chillupar,Gorakhpur,RADHESHYAM,others,1228.00
SP,6.00,328.00,Chillupar,Gorakhpur,SONIYA SHUKLA,Independent,1122.00
SP,6.00,328.00,Chillupar,Gorakhpur,SINDH VIJAY YADAV,Independent,1103.00
SP,6.00,329.00,Khadda,Kushinagar,JATASHANKER TRIPATHI,BJP+,82537.00
SP,6.00,329.00,Khadda,Kushinagar,VIJAY PRATAP KUSHWAHA,BSP,44040.00
SP,6.00,329.00,Khadda,Kushinagar,VIJENDRA PAL YADAV,SP,34982.00
SP,6.00,329.00,Khadda,Kushinagar,NISAR AHMAD,others,8903.00
SP,6.00,329.00,Khadda,Kushinagar,KISHOR KUMAR,others,7126.00
SP,6.00,329.00,Khadda,Kushinagar,AJAY GOVIND RAO,others,4721.00
SP,6.00,329.00,Khadda,Kushinagar,None of the Above,None of the Above,2140.00
SP,6.00,329.00,Khadda,Kushinagar,RAJKUMAR TULSYAN,Independent,2120.00
SP,6.00,329.00,Khadda,Kushinagar,DHANANJAY,RLD,1934.00
SP,6.00,329.00,Khadda,Kushinagar,VIJAI YADAV,Independent,1549.00
SP,6.00,329.00,Khadda,Kushinagar,HASINA,Independent,1412.00
SP,6.00,329.00,Khadda,Kushinagar,VIJAY KUSHWAHA,Independent,1371.00
SP,6.00,329.00,Khadda,Kushinagar,CHHOTELAL,Independent,821.00
SP,6.00,329.00,Khadda,Kushinagar,LACHHAN PRASAD PRAJAPATI,others,590.00
SP,6.00,329.00,Khadda,Kushinagar,RAJANISH KUSHWAHA,Independent,573.00
SP,6.00,329.00,Khadda,Kushinagar,RAMDHANI,others,509.00
INC,6.00,330.00,Padrauna,Kushinagar,SWAMI PRASAD MAURYA,BJP+,93649.00
INC,6.00,330.00,Padrauna,Kushinagar,JAVED IQBAL,BSP,53097.00
INC,6.00,330.00,Padrauna,Kushinagar,SHIVKUMARI DEVI,INC,41162.00
INC,6.00,330.00,Padrauna,Kushinagar,RAJENDRA ALIAS MUNNA YADAV,others,8329.00
INC,6.00,330.00,Padrauna,Kushinagar,RAJESH PRASAD SAINI,Independent,2196.00
INC,6.00,330.00,Padrauna,Kushinagar,AJAY KUMAR ALIYAS PAPPU PANDEY,Independent,1677.00
INC,6.00,330.00,Padrauna,Kushinagar,None of the Above,None of the Above,1658.00
INC,6.00,330.00,Padrauna,Kushinagar,RAMPRATAP,Independent,1594.00
INC,6.00,330.00,Padrauna,Kushinagar,DR. PARSHURAM MISHRA,Independent,1588.00
INC,6.00,330.00,Padrauna,Kushinagar,RAMESH,others,1471.00
INC,6.00,330.00,Padrauna,Kushinagar,KANHAIYA PANDEY,RLD,1224.00
INC,6.00,330.00,Padrauna,Kushinagar,VIJAY KUMAR CHAURASIYA,Independent,954.00
INC,6.00,330.00,Padrauna,Kushinagar,KANHAIYA SHARMA,Independent,939.00
INC,6.00,330.00,Padrauna,Kushinagar,RAJU SINGH PATEL,Independent,752.00
INC,6.00,330.00,Padrauna,Kushinagar,ARVIND,Independent,452.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,AJAY KUMAR LALLU,INC,61211.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,JAGADISH MISHRA ALIAS BALTI BABA,BJP+,43097.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,BIJAY RAI,BSP,41685.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,DR.P.K.RAI,others,29759.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,NANDKISHOR MISHRA,Independent,23423.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,None of the Above,None of the Above,3305.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,SHRIKANT MISHRA,Independent,3210.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,VISHNU PRABHAKAR,Independent,2858.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,RANJAN RAI NIRALA,others,1891.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,MUNIR AHAMAD,others,1094.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,CHANDAN SINGH,Independent,945.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,VINOD KUMAR BHARTI,others,674.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,SUBHASH,others,661.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,NURUL HODA,others,604.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,SWAMINATH,RLD,492.00
INC,6.00,331.00,Tamkuhi raj,Kushinagar,KESHAV PAL,others,379.00
SP,6.00,332.00,Fazilnagar,Kushinagar,GANGA,BJP+,102778.00
SP,6.00,332.00,Fazilnagar,Kushinagar,VISHWNATH,SP,60856.00
SP,6.00,332.00,Fazilnagar,Kushinagar,JAGDISH SINGH,BSP,34250.00
SP,6.00,332.00,Fazilnagar,Kushinagar,None of the Above,None of the Above,2811.00
SP,6.00,332.00,Fazilnagar,Kushinagar,MOHAN,others,2581.00
SP,6.00,332.00,Fazilnagar,Kushinagar,AZIMULLAH ALIAS GUDDU,others,2210.00
SP,6.00,332.00,Fazilnagar,Kushinagar,SUNIL ALIAS MANOJ SINGH,Independent,1966.00
SP,6.00,332.00,Fazilnagar,Kushinagar,BIRJA,Independent,1050.00
SP,6.00,332.00,Fazilnagar,Kushinagar,RAJMANGAL YADAV,others,1002.00
SP,6.00,332.00,Fazilnagar,Kushinagar,SAHARUN NISA,Independent,893.00
SP,6.00,332.00,Fazilnagar,Kushinagar,JAWAHAR LAL YADAV,RLD,817.00
SP,6.00,332.00,Fazilnagar,Kushinagar,RAJKUMAR,Independent,808.00
SP,6.00,332.00,Fazilnagar,Kushinagar,SAROJ AHAMAD,others,735.00
SP,6.00,332.00,Fazilnagar,Kushinagar,NANDLAL GUPT VIDROHI,Independent,584.00
SP,6.00,332.00,Fazilnagar,Kushinagar,ARCHANA PANDEY,Independent,550.00
SP,6.00,332.00,Fazilnagar,Kushinagar,VINOD,others,518.00
SP,6.00,333.00,Kushinagar,Kushinagar,RAJNIKANT MANI TRIPATHI,BJP+,97132.00
SP,6.00,333.00,Kushinagar,Kushinagar,RAJESH PRATAP RAV ALIAS BANTI BHAIYA,BSP,49029.00
SP,6.00,333.00,Kushinagar,Kushinagar,BRAHMASHANKAR TRIPATHI,SP,46369.00
SP,6.00,333.00,Kushinagar,Kushinagar,None of the Above,None of the Above,2208.00
SP,6.00,333.00,Kushinagar,Kushinagar,ZAKIR ALI,others,1764.00
SP,6.00,333.00,Kushinagar,Kushinagar,SATVANT YADAV,others,1726.00
SP,6.00,333.00,Kushinagar,Kushinagar,VIDAYA SAGAR SINGH,others,1358.00
SP,6.00,333.00,Kushinagar,Kushinagar,SUDHAKAR PANDEY,Independent,1085.00
SP,6.00,333.00,Kushinagar,Kushinagar,RADHIKA DEVI,Independent,1011.00
SP,6.00,333.00,Kushinagar,Kushinagar,AMBRISH KUMAR SRIVASTAV,Independent,964.00
SP,6.00,333.00,Kushinagar,Kushinagar,MANISH KUMAR GUPTA,others,903.00
SP,6.00,334.00,Hata,Kushinagar,PAWAN KUMAR,BJP+,103864.00
SP,6.00,334.00,Hata,Kushinagar,RADHESHYAM SINGH,SP,50788.00
SP,6.00,334.00,Hata,Kushinagar,VIRENDRA,BSP,42651.00
SP,6.00,334.00,Hata,Kushinagar,AJAY RAV,others,2366.00
SP,6.00,334.00,Hata,Kushinagar,None of the Above,None of the Above,1933.00
SP,6.00,334.00,Hata,Kushinagar,SHAILENDRA PRATAP SINGH ALIAS HIMALAY,Independent,1432.00
SP,6.00,334.00,Hata,Kushinagar,ANIL,RLD,1328.00
SP,6.00,334.00,Hata,Kushinagar,RANAPRATAP,others,1180.00
SP,6.00,334.00,Hata,Kushinagar,MAHENDRA,Independent,827.00
SP,6.00,334.00,Hata,Kushinagar,VRIJEMOHAN,others,800.00
SP,6.00,334.00,Hata,Kushinagar,MAMATA SINGH,others,465.00
SP,6.00,334.00,Hata,Kushinagar,ARTI,others,340.00
SP,6.00,334.00,Hata,Kushinagar,JAMASED AALAM BEG,others,283.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,RAMANAND BAUDH,BJP+,102782.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,PURNMASI DEHATI,SP,47053.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,VIJAY KUMAR,BSP,28471.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,BUDDHA UPASAK KASHYAP,others,6602.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,None of the Above,None of the Above,3144.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,MAHENDRA PRASAD,Independent,1868.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,CHANDARIKA,RLD,1528.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,MADANLAL ALIAS BAGGHA BHAI,others,1466.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,RAMMURAT PASWAN,Independent,1355.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,SITARAM MORYA,others,1207.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,MRITYUNJAI KUMAR,Independent,927.00
SP,6.00,335.00,Ramkola (SC),Kushinagar,CHHEDI,others,860.00
INC,6.00,336.00,Rudrapur,Deoria,JAI PRAKASH NISHAD,BJP+,77754.00
INC,6.00,336.00,Rudrapur,Deoria,AKHILESH PRATAP SINGH,INC,50965.00
INC,6.00,336.00,Rudrapur,Deoria,CHANDRIKA NISHAD,BSP,23081.00
INC,6.00,336.00,Rudrapur,Deoria,KAUSHAL PANDEY,others,2591.00
INC,6.00,336.00,Rudrapur,Deoria,None of the Above,None of the Above,2561.00
INC,6.00,336.00,Rudrapur,Deoria,VEER SEN SINGH YADAV,Independent,1856.00
INC,6.00,336.00,Rudrapur,Deoria,AWADH NARAYAN,others,1431.00
INC,6.00,336.00,Rudrapur,Deoria,SABBIR AHAMAD,Independent,1328.00
INC,6.00,336.00,Rudrapur,Deoria,PRABHA SHANKAR TRIPATHI,Independent,732.00
INC,6.00,336.00,Rudrapur,Deoria,RAMPRAVESH ALIAS PAHALWAN SADHU YADAV,others,709.00
INC,6.00,336.00,Rudrapur,Deoria,SHESHNATH,others,459.00
INC,6.00,336.00,Rudrapur,Deoria,RAMBRICHH RAO,others,453.00
INC,6.00,336.00,Rudrapur,Deoria,KUMARI KUNJAWATI,others,433.00
SP,6.00,337.00,Deoria,Deoria,JANMEJAI SINGH,BJP+,88030.00
SP,6.00,337.00,Deoria,Deoria,J.P. JAISWAL,SP,41794.00
SP,6.00,337.00,Deoria,Deoria,ABHAY NATH TRIPATHI,BSP,29218.00
SP,6.00,337.00,Deoria,Deoria,VIJAY PRATAP YADAV,others,12696.00
SP,6.00,337.00,Deoria,Deoria,RAKESH KUMAR PATHAK,others,1791.00
SP,6.00,337.00,Deoria,Deoria,BAKRIDAN,Independent,1737.00
SP,6.00,337.00,Deoria,Deoria,NITYANAND PANDEY,Independent,1448.00
SP,6.00,337.00,Deoria,Deoria,None of the Above,None of the Above,1440.00
SP,6.00,337.00,Deoria,Deoria,MANNU TIWARI,Independent,952.00
SP,6.00,337.00,Deoria,Deoria,KRISHNA,RLD,820.00
SP,6.00,337.00,Deoria,Deoria,RAJU CHAUHAN,others,657.00
SP,6.00,337.00,Deoria,Deoria,NARENDRA MANI TRIPATHI,others,610.00
SP,6.00,337.00,Deoria,Deoria,VIJAY JUAATHA,Independent,599.00
SP,6.00,337.00,Deoria,Deoria,PUSHPENDRA VERMA,others,557.00
SP,6.00,337.00,Deoria,Deoria,SANJAY KUMAR VISWAKARMA,others,523.00
SP,6.00,337.00,Deoria,Deoria,UDAI BHAN NISHAD,others,417.00
SP,6.00,338.00,Pathardeva,Deoria,SURYA PRATAP SHAHI,BJP+,99812.00
SP,6.00,338.00,Pathardeva,Deoria,SHAKIR ALI,SP,56815.00
SP,6.00,338.00,Pathardeva,Deoria,NEERAJ,BSP,22790.00
SP,6.00,338.00,Pathardeva,Deoria,HARUN ALI,others,4139.00
SP,6.00,338.00,Pathardeva,Deoria,ZAINUL ABEDIN,others,1820.00
SP,6.00,338.00,Pathardeva,Deoria,None of the Above,None of the Above,1450.00
SP,6.00,338.00,Pathardeva,Deoria,GUDDU,Independent,1053.00
SP,6.00,338.00,Pathardeva,Deoria,RANJIT,RLD,1002.00
SP,6.00,338.00,Pathardeva,Deoria,RAMBADAN SINGH,Independent,567.00
SP,6.00,338.00,Pathardeva,Deoria,PRADEEP,others,455.00
SP,6.00,338.00,Pathardeva,Deoria,DURGA SINGH PATEL,others,442.00
SP,6.00,338.00,Pathardeva,Deoria,SANJAY SRIVASTAVA,others,398.00
SP,6.00,338.00,Pathardeva,Deoria,RAMA ISHVAR KURMI,others,365.00
SP,6.00,338.00,Pathardeva,Deoria,SURAJAN,others,272.00
SP,6.00,338.00,Pathardeva,Deoria,SHANKER LAL,others,234.00
SP,6.00,339.00,Rampur karkhana,Deoria,KAMLESH SHUKLA,BJP+,62886.00
SP,6.00,339.00,Rampur karkhana,Deoria,FASIHA MANZER GHAZALA LARI,SP,52899.00
SP,6.00,339.00,Rampur karkhana,Deoria,GIRIJESH ALIAS GUDDU SHAHI,Independent,41814.00
SP,6.00,339.00,Rampur karkhana,Deoria,RAJEEV KUMAR SINGH,BSP,22610.00
SP,6.00,339.00,Rampur karkhana,Deoria,ANAND PRAKASH,others,2454.00
SP,6.00,339.00,Rampur karkhana,Deoria,None of the Above,None of the Above,2032.00
SP,6.00,339.00,Rampur karkhana,Deoria,GIRIJESH YADAV,Independent,1718.00
SP,6.00,339.00,Rampur karkhana,Deoria,SHIVAJI,RLD,1411.00
SP,6.00,339.00,Rampur karkhana,Deoria,DAROGA YADAV,Independent,1224.00
SP,6.00,339.00,Rampur karkhana,Deoria,SHAMBHU SHARAN KUSHWAHA,others,824.00
SP,6.00,339.00,Rampur karkhana,Deoria,SAROJ PANDEY,others,816.00
SP,6.00,339.00,Rampur karkhana,Deoria,ANAND PRAKASH SHAHI,others,746.00
SP,6.00,339.00,Rampur karkhana,Deoria,SANJAY KUSHWAHA,others,532.00
SP,6.00,339.00,Rampur karkhana,Deoria,NATTHU YADAV,others,411.00
SP,6.00,340.00,Bhatpar rani,Deoria,ASHUTOSH,SP,61862.00
SP,6.00,340.00,Bhatpar rani,Deoria,JAYNATH KUSHWAHA URF GUDDAN,BJP+,50765.00
SP,6.00,340.00,Bhatpar rani,Deoria,SABHAKUNWAR,BSP,44161.00
SP,6.00,340.00,Bhatpar rani,Deoria,ASHWANI KUMAR SINGH,Independent,13497.00
SP,6.00,340.00,Bhatpar rani,Deoria,None of the Above,None of the Above,2039.00
SP,6.00,340.00,Bhatpar rani,Deoria,RAM PRAVESH YADAV,Independent,1421.00
SP,6.00,340.00,Bhatpar rani,Deoria,BASADEV,RLD,1223.00
SP,6.00,340.00,Bhatpar rani,Deoria,SANTOSH KUMAR,Independent,1122.00
SP,6.00,340.00,Bhatpar rani,Deoria,DAYANAND,others,1023.00
SP,6.00,340.00,Bhatpar rani,Deoria,JITENDRA,Independent,949.00
SP,6.00,340.00,Bhatpar rani,Deoria,MAHESH,Independent,917.00
SP,6.00,340.00,Bhatpar rani,Deoria,SADHUSARAN,others,860.00
SP,6.00,340.00,Bhatpar rani,Deoria,AMARNATH,others,580.00
SP,6.00,340.00,Bhatpar rani,Deoria,VINDYACHAL,others,561.00
SP,6.00,340.00,Bhatpar rani,Deoria,BHARTENDU URF MARTAND,others,485.00
SP,6.00,341.00,Salempur (SC),Deoria,KALI PRASAD,BJP+,76175.00
SP,6.00,341.00,Salempur (SC),Deoria,VIJAY LAXMI GAUTAM,SP,50521.00
SP,6.00,341.00,Salempur (SC),Deoria,RANVIJAY,BSP,28152.00
SP,6.00,341.00,Salempur (SC),Deoria,SATISH KUMAR,others,2280.00
SP,6.00,341.00,Salempur (SC),Deoria,None of the Above,None of the Above,1951.00
SP,6.00,341.00,Salempur (SC),Deoria,RAMKRIPAL,Independent,1055.00
SP,6.00,341.00,Salempur (SC),Deoria,MUNNILAL PASWAN,others,812.00
SP,6.00,341.00,Salempur (SC),Deoria,RAMESH CHANDA SAHANI,others,661.00
SP,6.00,341.00,Salempur (SC),Deoria,ARUN KUMAR,others,441.00
SP,6.00,341.00,Salempur (SC),Deoria,CHANDESHWAR,others,373.00
SP,6.00,342.00,Barhaj,Deoria,SURESH TIWARI,BJP+,61996.00
SP,6.00,342.00,Barhaj,Deoria,MURLI MANOHAR JAISWAL,BSP,50280.00
SP,6.00,342.00,Barhaj,Deoria,PURNENDU TIWARI URF P.D.TIWARI,SP,27761.00
SP,6.00,342.00,Barhaj,Deoria,GIRENDRA PRATAP YADAV,Independent,18489.00
SP,6.00,342.00,Barhaj,Deoria,JAI PRAKASH KUSHWAHA,others,2106.00
SP,6.00,342.00,Barhaj,Deoria,None of the Above,None of the Above,1338.00
SP,6.00,342.00,Barhaj,Deoria,DR. CHATURANAN OJHA,Independent,1277.00
SP,6.00,342.00,Barhaj,Deoria,SURESH SINGH YADAV,RLD,1002.00
SP,6.00,342.00,Barhaj,Deoria,JAI PRAKASH URF SWAMIJI,others,821.00
SP,6.00,342.00,Barhaj,Deoria,BIJAI SHANKAR SINGH KAUSHIK,others,793.00
SP,6.00,342.00,Barhaj,Deoria,CHHOTELAL TIWARI,others,787.00
SP,6.00,342.00,Barhaj,Deoria,HAREKRISHAN SINGH VISHEN,others,787.00
SP,6.00,342.00,Barhaj,Deoria,KLECTOR SHARMA,others,459.00
SP,6.00,342.00,Barhaj,Deoria,RAJESH KUMAR YADAV,others,371.00
SP,6.00,342.00,Barhaj,Deoria,RAIN MISHRA URF DIMPU,others,361.00
SP,6.00,343.00,Atrauliya,Azamgarh,DR.SANGRAM YADAV,SP,74276.00
SP,6.00,343.00,Atrauliya,Azamgarh,KANHAIYA LAL NISHAD,BJP+,71809.00
SP,6.00,343.00,Atrauliya,Azamgarh,AKHAND PRATAP SINGH,BSP,56536.00
SP,6.00,343.00,Atrauliya,Azamgarh,TRILOKI NATH,others,2730.00
SP,6.00,343.00,Atrauliya,Azamgarh,None of the Above,None of the Above,1980.00
SP,6.00,343.00,Atrauliya,Azamgarh,HARISHCHAND,RLD,953.00
SP,6.00,343.00,Atrauliya,Azamgarh,VIDESHI,Independent,813.00
SP,6.00,343.00,Atrauliya,Azamgarh,LAUTAN,others,448.00
SP,6.00,343.00,Atrauliya,Azamgarh,LAXMI PRASAD,Independent,404.00
SP,6.00,343.00,Atrauliya,Azamgarh,ANANT PRASAD,others,377.00
SP,6.00,343.00,Atrauliya,Azamgarh,SHRAVAN,others,369.00
SP,6.00,343.00,Atrauliya,Azamgarh,RAMKRIPAL,others,317.00
SP,6.00,343.00,Atrauliya,Azamgarh,YADUNATH,others,198.00
SP,6.00,344.00,Gopalpur,Azamgarh,NAFEES AHMAD,SP,70980.00
SP,6.00,344.00,Gopalpur,Azamgarh,SHRIKRISHNA PAL,BJP+,56020.00
SP,6.00,344.00,Gopalpur,Azamgarh,KAMLA PRASAD YADAV,BSP,54271.00
SP,6.00,344.00,Gopalpur,Azamgarh,IMTEYAZ BEG,others,2351.00
SP,6.00,344.00,Gopalpur,Azamgarh,None of the Above,None of the Above,1521.00
SP,6.00,344.00,Gopalpur,Azamgarh,CHANDRMOHAN,RLD,1117.00
SP,6.00,344.00,Gopalpur,Azamgarh,ANIRUDDHA RAM PASI,others,742.00
SP,6.00,344.00,Gopalpur,Azamgarh,MUNNA LAL,Independent,592.00
SP,6.00,344.00,Gopalpur,Azamgarh,RAJARAM YADAV,others,529.00
SP,6.00,344.00,Gopalpur,Azamgarh,HAUSHILA,others,442.00
SP,6.00,344.00,Gopalpur,Azamgarh,VEENA,others,385.00
SP,6.00,344.00,Gopalpur,Azamgarh,HARIHAR PRASAD PANDEY,others,350.00
SP,6.00,345.00,Sagri,Azamgarh,BANDANA SINGH,BSP,62203.00
SP,6.00,345.00,Sagri,Azamgarh,JAIRAM PATEL,SP,56728.00
SP,6.00,345.00,Sagri,Azamgarh,DEVENDRA KUMAR SINGH,BJP+,40786.00
SP,6.00,345.00,Sagri,Azamgarh,GOPAL NISHAD,Independent,5876.00
SP,6.00,345.00,Sagri,Azamgarh,RITU KHARE,others,2427.00
SP,6.00,345.00,Sagri,Azamgarh,VIJAY KUMAR GOND,Independent,1716.00
SP,6.00,345.00,Sagri,Azamgarh,SANJAY RAI,others,1515.00
SP,6.00,345.00,Sagri,Azamgarh,ANURAG YADAV,others,1474.00
SP,6.00,345.00,Sagri,Azamgarh,SHREEKANT SINGH,others,1269.00
SP,6.00,345.00,Sagri,Azamgarh,DAYA SHANKAR BHATT,RLD,982.00
SP,6.00,345.00,Sagri,Azamgarh,None of the Above,None of the Above,964.00
SP,6.00,345.00,Sagri,Azamgarh,RANAJEET SINGH ALIAS KAVIJI,others,581.00
SP,6.00,345.00,Sagri,Azamgarh,DHANESH YADAV,others,544.00
SP,6.00,345.00,Sagri,Azamgarh,AJAY KUMAR GAUTAM,Independent,539.00
SP,6.00,345.00,Sagri,Azamgarh,AWADHESH GAUTAM,others,539.00
SP,6.00,345.00,Sagri,Azamgarh,RAJESH KUMAR YADAV,others,527.00
SP,6.00,345.00,Sagri,Azamgarh,RADHEY SHYAM YADAV,others,455.00
SP,6.00,346.00,Mubarakpur,Azamgarh,SHAH ALAM URF GUDDU JAMALI,BSP,70705.00
SP,6.00,346.00,Mubarakpur,Azamgarh,AKHILESH YADAV,SP,70017.00
